user_id,created_at,company_id,language,activated_at,state
13540.0,2014-06-04 14:23:52,358.0,spanish,,pending
13541.0,2014-06-04 17:01:59,10080.0,french,2014-06-04 17:03:29,active
13542.0,2014-06-04 15:19:53,251.0,spanish,2014-06-04 15:21:19,active
13543.0,2014-06-04 14:19:26,2028.0,english,2014-06-04 14:20:56,active
13544.0,2014-06-04 18:28:45,11966.0,russian,,pending
13545.0,2014-06-04 14:36:48,1.0,english,,pending
13546.0,2014-06-04 09:54:42,6099.0,english,,pending
13547.0,2014-06-04 01:50:46,10413.0,english,2014-06-04 01:52:27,active
13548.0,2014-06-04 12:50:08,1256.0,spanish,2014-06-04 12:51:39,active
13549.0,2014-06-04 21:56:59,3.0,english,2014-06-04 21:58:33,active
13550.0,2014-06-04 00:39:51,599.0,french,2014-06-04 00:41:25,active
13551.0,2014-06-04 18:33:23,11862.0,english,2014-06-04 18:35:04,active
13552.0,2014-06-04 09:12:20,4326.0,english,2014-06-04 09:13:56,active
13553.0,2014-06-04 13:46:52,5100.0,english,2014-06-04 13:48:15,active
13554.0,2014-06-04 00:53:20,3888.0,french,,pending
13555.0,2014-06-04 14:05:00,4908.0,english,2014-06-04 14:06:19,active
13556.0,2014-06-04 14:08:27,4109.0,english,2014-06-04 14:09:48,active
13557.0,2014-06-04 17:36:59,4.0,english,2014-06-04 17:38:27,active
13558.0,2014-06-04 11:13:24,640.0,english,,pending
13559.0,2014-06-04 22:21:50,5259.0,english,,pending
13560.0,2014-06-04 17:04:47,3288.0,italian,,pending
13561.0,2014-06-04 10:08:07,12186.0,italian,,pending
13562.0,2014-06-04 04:48:27,116.0,english,,pending
13563.0,2014-06-04 19:42:10,11833.0,english,2014-06-04 19:43:43,active
13564.0,2014-06-04 13:07:41,70.0,arabic,2014-06-04 13:08:58,active
13565.0,2014-06-04 17:38:02,10989.0,japanese,2014-06-04 17:39:24,active
13566.0,2014-06-04 16:50:48,4884.0,japanese,,pending
13567.0,2014-06-04 11:41:28,41.0,japanese,,pending
13568.0,2014-06-04 19:22:34,12417.0,japanese,,pending
13569.0,2014-06-04 15:09:24,2.0,japanese,2014-06-04 15:10:19,active
13570.0,2014-06-04 20:42:54,3501.0,korean,2014-06-04 20:44:14,active
13571.0,2014-06-04 04:00:55,25.0,indian,,pending
13572.0,2014-06-04 12:26:09,5856.0,spanish,2014-06-04 12:27:34,active
13573.0,2014-06-04 17:39:58,9093.0,english,,pending
13574.0,2014-06-04 09:17:21,5024.0,english,,pending
13575.0,2014-06-04 16:11:39,3.0,spanish,2014-06-04 16:13:18,active
13576.0,2014-06-04 13:45:20,1.0,english,2014-06-04 13:46:43,active
13577.0,2014-06-04 18:18:49,11598.0,english,2014-06-04 18:20:26,active
13578.0,2014-06-04 10:25:07,10788.0,english,2014-06-04 10:26:22,active
13579.0,2014-06-04 17:39:09,12066.0,italian,2014-06-04 17:40:41,active
13580.0,2014-06-04 13:58:56,4112.0,english,2014-06-04 14:00:28,active
13581.0,2014-06-04 14:36:58,1.0,english,2014-06-04 14:38:15,active
13582.0,2014-06-04 13:05:25,8517.0,english,,pending
13583.0,2014-06-04 14:39:40,5281.0,japanese,2014-06-04 14:41:17,active
13584.0,2014-06-04 15:52:32,2662.0,english,2014-06-04 15:53:49,active
13585.0,2014-06-04 17:42:11,10871.0,english,2014-06-04 17:43:36,active
13586.0,2014-06-04 17:17:36,12985.0,japanese,2014-06-04 17:18:58,active
13587.0,2014-06-04 06:20:28,1429.0,french,,pending
13588.0,2014-06-04 21:52:05,2174.0,japanese,,pending
13589.0,2014-06-04 11:45:28,12472.0,spanish,2014-06-04 11:46:57,active
13590.0,2014-06-04 19:50:09,6349.0,english,2014-06-04 19:51:40,active
13591.0,2014-06-05 17:20:14,246.0,arabic,2014-06-05 17:21:26,active
13592.0,2014-06-05 16:57:34,10069.0,arabic,2014-06-05 16:59:04,active
13593.0,2014-06-05 11:28:33,53.0,indian,,pending
13594.0,2014-06-05 18:25:44,493.0,english,2014-06-05 18:27:03,active
13595.0,2014-06-05 20:42:19,11061.0,japanese,2014-06-05 20:43:43,active
13596.0,2014-06-05 13:55:17,9972.0,english,,pending
13597.0,2014-06-05 11:18:38,8844.0,english,,pending
13598.0,2014-06-05 14:51:09,380.0,english,,pending
13599.0,2014-06-05 10:42:20,9362.0,italian,,pending
13600.0,2014-06-05 00:29:02,3.0,english,2014-06-05 00:30:23,active
13601.0,2014-06-05 17:59:17,1.0,japanese,,pending
13602.0,2014-06-05 16:29:12,725.0,english,,pending
13603.0,2014-06-05 21:21:26,11175.0,english,,pending
13604.0,2014-06-05 13:58:08,7908.0,russian,,pending
13605.0,2014-06-05 09:55:16,3.0,japanese,2014-06-05 09:56:42,active
13606.0,2014-06-05 17:18:41,633.0,english,,pending
13607.0,2014-06-05 17:35:22,3597.0,english,,pending
13608.0,2014-06-05 11:18:34,13.0,french,2014-06-05 11:19:55,active
13609.0,2014-06-05 22:06:35,6779.0,english,,pending
13610.0,2014-06-05 17:34:17,9282.0,english,,pending
13611.0,2014-06-05 07:26:59,2655.0,arabic,,pending
13612.0,2014-06-05 15:18:03,2069.0,german,2014-06-05 15:19:42,active
13613.0,2014-06-05 18:25:14,2.0,french,2014-06-05 18:26:47,active
13614.0,2014-06-05 16:29:54,2019.0,english,,pending
13615.0,2014-06-05 16:07:16,11720.0,english,,pending
13616.0,2014-06-05 18:30:24,310.0,english,,pending
13617.0,2014-06-05 08:05:06,595.0,english,2014-06-05 08:06:31,active
13618.0,2014-06-05 06:19:15,3588.0,english,2014-06-05 06:20:41,active
13619.0,2014-06-05 16:05:46,9839.0,french,,pending
13620.0,2014-06-05 08:57:22,7554.0,english,,pending
13621.0,2014-06-05 19:46:25,11.0,english,2014-06-05 19:48:08,active
13622.0,2014-06-05 11:07:00,1922.0,arabic,,pending
13623.0,2014-06-05 13:19:43,73.0,italian,2014-06-05 13:20:51,active
13624.0,2014-06-05 17:40:31,11515.0,english,2014-06-05 17:41:56,active
13625.0,2014-06-05 20:06:19,2.0,portugese,2014-06-05 20:07:28,active
13626.0,2014-06-05 07:08:34,8.0,english,,pending
13627.0,2014-06-05 11:38:02,4461.0,english,2014-06-05 11:39:30,active
13628.0,2014-06-05 13:40:41,13089.0,french,,pending
13629.0,2014-06-05 06:54:34,10475.0,french,,pending
13630.0,2014-06-05 11:46:28,23.0,french,2014-06-05 11:47:41,active
13631.0,2014-06-05 09:30:24,2724.0,english,2014-06-05 09:32:06,active
13632.0,2014-06-05 15:16:02,62.0,spanish,2014-06-05 15:17:41,active
13633.0,2014-06-05 11:30:51,2545.0,english,,pending
13634.0,2014-06-05 12:47:49,12035.0,english,,pending
13635.0,2014-06-05 02:31:14,8711.0,arabic,,pending
13636.0,2014-06-05 17:05:58,8428.0,english,,pending
13637.0,2014-06-05 12:23:27,7733.0,english,,pending
13638.0,2014-06-05 14:55:13,9166.0,english,,pending
13639.0,2014-06-05 14:28:28,3897.0,english,,pending
13640.0,2014-06-05 18:01:49,8591.0,english,2014-06-05 18:03:33,active
13641.0,2014-06-05 15:55:04,102.0,english,2014-06-05 15:56:19,active
13642.0,2014-06-05 18:35:27,1.0,english,,pending
13643.0,2014-06-05 15:29:53,8445.0,spanish,,pending
13644.0,2014-06-05 13:17:10,11108.0,english,2014-06-05 13:18:36,active
13645.0,2014-06-05 18:10:25,7264.0,english,,pending
13646.0,2014-06-05 11:47:00,5036.0,english,,pending
13647.0,2014-06-05 18:36:22,13153.0,japanese,,pending
13648.0,2014-06-05 09:03:25,2.0,portugese,2014-06-05 09:05:09,active
13649.0,2014-06-05 17:05:55,3113.0,english,2014-06-05 17:07:10,active
13650.0,2014-06-05 23:21:10,11329.0,english,,pending
13651.0,2014-06-05 15:20:51,7.0,english,,pending
13652.0,2014-06-05 02:12:48,13131.0,spanish,,pending
13653.0,2014-06-05 06:40:30,12957.0,spanish,2014-06-05 06:42:04,active
13654.0,2014-06-05 10:09:00,10843.0,english,2014-06-05 10:10:20,active
13655.0,2014-06-05 08:46:59,2849.0,german,2014-06-05 08:48:18,active
13656.0,2014-06-05 12:53:22,51.0,english,,pending
13657.0,2014-06-05 04:44:19,10.0,spanish,,pending
13658.0,2014-06-05 15:35:59,1273.0,spanish,2014-06-05 15:37:39,active
13659.0,2014-06-05 08:47:14,10259.0,german,2014-06-05 08:48:53,active
13660.0,2014-06-05 17:52:06,1670.0,english,2014-06-05 17:53:44,active
13661.0,2014-06-05 13:52:26,4353.0,japanese,,pending
13662.0,2014-06-05 10:06:23,1146.0,russian,2014-06-05 10:07:47,active
13663.0,2014-06-05 14:19:44,1.0,english,,pending
13664.0,2014-06-05 14:38:19,8867.0,english,,pending
13665.0,2014-06-05 14:37:05,7.0,arabic,,pending
13666.0,2014-06-05 14:39:28,8037.0,english,2014-06-05 14:40:36,active
13667.0,2014-06-06 09:23:48,2155.0,english,2014-06-06 09:25:16,active
13668.0,2014-06-06 00:50:48,27.0,english,,pending
13669.0,2014-06-06 12:53:33,5541.0,english,,pending
13670.0,2014-06-06 20:31:44,1.0,spanish,,pending
13671.0,2014-06-06 10:22:12,4.0,spanish,2014-06-06 10:23:20,active
13672.0,2014-06-06 17:49:16,71.0,english,2014-06-06 17:51:06,active
13673.0,2014-06-06 08:45:30,3.0,japanese,,pending
13674.0,2014-06-06 12:56:15,9586.0,english,2014-06-06 12:57:42,active
13675.0,2014-06-06 19:57:23,7572.0,german,,pending
13676.0,2014-06-06 13:50:15,2.0,english,2014-06-06 13:51:39,active
13677.0,2014-06-06 13:38:17,9.0,english,,pending
13678.0,2014-06-06 12:44:36,603.0,english,,pending
13679.0,2014-06-06 10:47:53,2023.0,english,,pending
13680.0,2014-06-06 08:48:42,4133.0,arabic,2014-06-06 08:50:17,active
13681.0,2014-06-06 12:38:27,2757.0,english,2014-06-06 12:40:00,active
13682.0,2014-06-06 12:42:35,38.0,english,,pending
13683.0,2014-06-06 17:51:19,2.0,english,,pending
13684.0,2014-06-06 13:45:39,346.0,french,2014-06-06 13:47:04,active
13685.0,2014-06-06 21:12:23,581.0,french,2014-06-06 21:13:56,active
13686.0,2014-06-06 09:17:28,3.0,english,2014-06-06 09:18:57,active
13687.0,2014-06-06 13:28:53,40.0,english,2014-06-06 13:30:07,active
13688.0,2014-06-06 16:18:54,12894.0,spanish,2014-06-06 16:20:12,active
13689.0,2014-06-06 15:06:37,29.0,french,,pending
13690.0,2014-06-06 15:30:46,2.0,english,,pending
13691.0,2014-06-06 11:44:43,73.0,english,2014-06-06 11:46:21,active
13692.0,2014-06-06 14:32:57,1291.0,french,,pending
13693.0,2014-06-06 08:12:37,8.0,english,2014-06-06 08:14:05,active
13694.0,2014-06-06 19:15:53,12233.0,english,2014-06-06 19:17:14,active
13695.0,2014-06-06 08:22:31,9884.0,english,,pending
13696.0,2014-06-06 13:41:37,5.0,spanish,2014-06-06 13:43:19,active
13697.0,2014-06-06 16:08:52,16.0,french,2014-06-06 16:10:26,active
13698.0,2014-06-06 09:30:55,5250.0,portugese,2014-06-06 09:32:25,active
13699.0,2014-06-06 17:51:34,6239.0,english,2014-06-06 17:53:17,active
13700.0,2014-06-06 09:07:09,2509.0,french,,pending
13701.0,2014-06-06 15:05:21,9625.0,english,2014-06-06 15:06:52,active
13702.0,2014-06-06 10:14:35,5061.0,english,2014-06-06 10:16:00,active
13703.0,2014-06-06 05:07:39,12495.0,indian,,pending
13704.0,2014-06-06 16:53:10,1.0,french,2014-06-06 16:54:38,active
13705.0,2014-06-06 01:18:12,4.0,english,,pending
13706.0,2014-06-06 15:41:38,4106.0,japanese,2014-06-06 15:43:00,active
13707.0,2014-06-06 17:59:56,270.0,german,,pending
13708.0,2014-06-06 08:09:05,6467.0,russian,,pending
13709.0,2014-06-06 18:17:28,8485.0,english,2014-06-06 18:19:12,active
13710.0,2014-06-06 16:42:10,4187.0,german,2014-06-06 16:43:51,active
13711.0,2014-06-06 00:29:05,7130.0,english,2014-06-06 00:30:36,active
13712.0,2014-06-06 13:59:51,9261.0,english,,pending
13713.0,2014-06-06 11:05:01,6295.0,english,2014-06-06 11:06:25,active
13714.0,2014-06-06 17:18:48,120.0,spanish,,pending
13715.0,2014-06-06 15:38:22,12991.0,english,,pending
13716.0,2014-06-06 09:21:06,268.0,english,,pending
13717.0,2014-06-06 17:31:14,13063.0,english,,pending
13718.0,2014-06-06 12:08:37,4392.0,english,,pending
13719.0,2014-06-06 15:55:10,8505.0,english,2014-06-06 15:56:44,active
13720.0,2014-06-06 07:00:31,67.0,spanish,2014-06-06 07:01:57,active
13721.0,2014-06-06 11:05:01,8557.0,english,2014-06-06 11:06:32,active
13722.0,2014-06-06 18:30:39,191.0,french,,pending
13723.0,2014-06-06 11:48:28,13187.0,english,2014-06-06 11:50:18,active
13724.0,2014-06-06 15:47:50,1491.0,german,,pending
13725.0,2014-06-06 10:45:03,4.0,italian,,pending
13726.0,2014-06-06 18:02:28,3.0,english,2014-06-06 18:04:13,active
13727.0,2014-06-06 17:52:24,2318.0,english,2014-06-06 17:53:36,active
13728.0,2014-06-06 00:07:24,2.0,indian,,pending
13729.0,2014-06-06 07:31:48,2668.0,english,2014-06-06 07:33:18,active
13730.0,2014-06-06 18:57:49,2230.0,english,,pending
13731.0,2014-06-06 14:27:43,3537.0,chinese,2014-06-06 14:29:09,active
13732.0,2014-06-06 16:29:04,9258.0,english,2014-06-06 16:30:21,active
13733.0,2014-06-06 22:14:45,2705.0,arabic,2014-06-06 22:16:25,active
13734.0,2014-06-06 18:01:54,4.0,spanish,2014-06-06 18:03:26,active
13735.0,2014-06-06 12:44:13,11728.0,english,,pending
13736.0,2014-06-06 05:28:46,2632.0,french,,pending
13737.0,2014-06-06 10:08:00,11863.0,indian,2014-06-06 10:09:37,active
13738.0,2014-06-06 08:20:48,10.0,german,,pending
13739.0,2014-06-07 09:53:32,5.0,chinese,,pending
13740.0,2014-06-07 09:56:58,20.0,english,,pending
13741.0,2014-06-07 19:26:58,36.0,japanese,2014-06-07 19:28:16,active
13742.0,2014-06-07 15:32:52,7204.0,french,2014-06-07 15:34:07,active
13743.0,2014-06-07 08:38:22,15.0,english,2014-06-07 08:39:42,active
13744.0,2014-06-07 09:06:26,7550.0,chinese,2014-06-07 09:07:56,active
13745.0,2014-06-07 11:00:59,8061.0,spanish,,pending
13746.0,2014-06-07 18:14:33,5.0,english,,pending
13747.0,2014-06-07 15:39:46,4851.0,english,2014-06-07 15:41:26,active
13748.0,2014-06-07 17:21:22,171.0,korean,,pending
13749.0,2014-06-07 11:06:59,5761.0,english,,pending
13750.0,2014-06-07 16:22:43,4872.0,arabic,2014-06-07 16:24:28,active
13751.0,2014-06-07 11:44:57,9311.0,french,,pending
13752.0,2014-06-07 11:21:58,8681.0,english,,pending
13753.0,2014-06-07 14:41:05,659.0,japanese,,pending
13754.0,2014-06-07 06:40:24,5803.0,japanese,2014-06-07 06:41:31,active
13755.0,2014-06-07 20:44:19,6075.0,english,2014-06-07 20:45:56,active
13756.0,2014-06-08 12:50:42,7306.0,german,,pending
13757.0,2014-06-08 15:39:34,3001.0,english,2014-06-08 15:41:02,active
13758.0,2014-06-08 15:53:53,10090.0,english,,pending
13759.0,2014-06-08 16:31:26,42.0,english,2014-06-08 16:32:31,active
13760.0,2014-06-08 07:36:05,1.0,english,,pending
13761.0,2014-06-08 18:21:30,4.0,french,2014-06-08 18:23:00,active
13762.0,2014-06-08 12:16:20,4471.0,spanish,2014-06-08 12:17:31,active
13763.0,2014-06-08 14:57:52,9907.0,english,2014-06-08 14:59:32,active
13764.0,2014-06-08 09:30:14,4481.0,french,2014-06-08 09:31:45,active
13765.0,2014-06-08 19:45:15,1.0,spanish,2014-06-08 19:47:02,active
13766.0,2014-06-08 13:43:37,3047.0,french,2014-06-08 13:45:11,active
13767.0,2014-06-08 15:39:20,9426.0,english,,pending
13768.0,2014-06-08 10:53:14,4722.0,german,,pending
13769.0,2014-06-08 07:22:03,3793.0,english,2014-06-08 07:23:25,active
13770.0,2014-06-08 23:52:11,3.0,arabic,,pending
13771.0,2014-06-08 23:10:28,150.0,german,,pending
13772.0,2014-06-08 15:44:33,6750.0,english,,pending
13773.0,2014-06-08 15:04:28,2385.0,english,2014-06-08 15:06:08,active
13774.0,2014-06-08 11:23:44,5560.0,english,,pending
13775.0,2014-06-08 11:23:04,1.0,english,2014-06-08 11:24:37,active
13776.0,2014-06-08 19:36:11,15.0,english,2014-06-08 19:37:46,active
13777.0,2014-06-08 17:26:09,6053.0,english,,pending
13778.0,2014-06-09 11:15:13,2935.0,english,2014-06-09 11:17:09,active
13779.0,2014-06-09 08:05:16,7102.0,french,,pending
13780.0,2014-06-09 10:36:22,12618.0,english,,pending
13781.0,2014-06-09 13:16:15,1448.0,spanish,,pending
13782.0,2014-06-09 18:07:57,8490.0,english,2014-06-09 18:09:38,active
13783.0,2014-06-09 07:51:49,12926.0,english,2014-06-09 07:53:23,active
13784.0,2014-06-09 14:05:44,1061.0,arabic,2014-06-09 14:07:31,active
13785.0,2014-06-09 14:41:29,10322.0,french,2014-06-09 14:43:02,active
13786.0,2014-06-09 08:06:42,13176.0,english,,pending
13787.0,2014-06-09 02:26:40,13142.0,chinese,2014-06-09 02:28:11,active
13788.0,2014-06-09 03:09:19,7297.0,spanish,,pending
13789.0,2014-06-09 09:35:55,3705.0,english,2014-06-09 09:37:23,active
13790.0,2014-06-09 11:17:02,12063.0,english,2014-06-09 11:18:33,active
13791.0,2014-06-09 18:29:40,12284.0,english,,pending
13792.0,2014-06-09 07:49:29,175.0,french,,pending
13793.0,2014-06-09 06:36:15,3.0,chinese,2014-06-09 06:37:42,active
13794.0,2014-06-09 13:35:23,10009.0,arabic,,pending
13795.0,2014-06-09 14:40:00,12846.0,english,,pending
13796.0,2014-06-09 13:31:42,9666.0,spanish,,pending
13797.0,2014-06-09 15:22:05,10672.0,english,2014-06-09 15:23:50,active
13798.0,2014-06-09 16:21:57,586.0,portugese,2014-06-09 16:23:37,active
13799.0,2014-06-09 14:21:19,89.0,english,2014-06-09 14:22:29,active
13800.0,2014-06-09 20:44:07,2.0,english,,pending
13801.0,2014-06-09 19:22:55,106.0,english,,pending
13802.0,2014-06-09 10:52:14,33.0,english,,pending
13803.0,2014-06-09 12:40:12,241.0,german,,pending
13804.0,2014-06-09 07:16:29,2179.0,chinese,2014-06-09 07:17:46,active
13805.0,2014-06-09 06:58:26,7337.0,arabic,,pending
13806.0,2014-06-09 21:32:39,11466.0,english,,pending
13807.0,2014-06-09 17:21:07,145.0,japanese,,pending
13808.0,2014-06-09 12:10:28,53.0,english,,pending
13809.0,2014-06-09 14:21:47,9572.0,indian,2014-06-09 14:23:27,active
13810.0,2014-06-09 13:02:07,9021.0,english,2014-06-09 13:03:44,active
13811.0,2014-06-09 07:22:09,3.0,spanish,,pending
13812.0,2014-06-09 12:40:35,5917.0,english,,pending
13813.0,2014-06-09 00:16:03,11735.0,english,,pending
13814.0,2014-06-09 18:01:44,2885.0,english,,pending
13815.0,2014-06-09 18:10:43,9567.0,english,,pending
13816.0,2014-06-09 16:09:05,8702.0,english,,pending
13817.0,2014-06-09 19:09:28,7160.0,english,,pending
13818.0,2014-06-09 17:19:24,3.0,german,2014-06-09 17:20:58,active
13819.0,2014-06-09 14:00:58,6409.0,english,2014-06-09 14:02:24,active
13820.0,2014-06-09 11:26:22,11739.0,english,,pending
13821.0,2014-06-09 09:58:06,1.0,english,2014-06-09 09:59:23,active
13822.0,2014-06-09 03:49:18,3546.0,japanese,,pending
13823.0,2014-06-09 13:58:18,2300.0,japanese,2014-06-09 13:59:49,active
13824.0,2014-06-09 15:31:11,10709.0,french,2014-06-09 15:32:26,active
13825.0,2014-06-09 16:34:06,12598.0,english,2014-06-09 16:35:25,active
13826.0,2014-06-09 17:34:32,1.0,english,2014-06-09 17:36:19,active
13827.0,2014-06-09 18:25:43,6.0,english,2014-06-09 18:27:05,active
13828.0,2014-06-09 09:44:54,2766.0,english,,pending
13829.0,2014-06-09 17:13:13,2.0,indian,,pending
13830.0,2014-06-09 13:09:48,540.0,french,2014-06-09 13:11:14,active
13831.0,2014-06-09 12:03:19,5742.0,english,,pending
13832.0,2014-06-09 16:03:18,3.0,english,2014-06-09 16:04:41,active
13833.0,2014-06-09 18:42:07,6401.0,french,2014-06-09 18:43:43,active
13834.0,2014-06-09 16:40:49,12371.0,english,2014-06-09 16:42:34,active
13835.0,2014-06-09 15:14:35,7018.0,japanese,2014-06-09 15:15:53,active
13836.0,2014-06-09 13:08:48,12.0,japanese,,pending
13837.0,2014-06-09 16:56:11,2220.0,english,,pending
13838.0,2014-06-09 09:51:42,4.0,english,,pending
13839.0,2014-06-09 16:35:43,11793.0,chinese,2014-06-09 16:37:19,active
13840.0,2014-06-09 07:30:33,5919.0,arabic,,pending
13841.0,2014-06-09 10:38:19,1494.0,spanish,2014-06-09 10:39:42,active
13842.0,2014-06-09 15:12:06,7155.0,english,2014-06-09 15:13:48,active
13843.0,2014-06-09 16:48:05,1572.0,english,2014-06-09 16:49:37,active
13844.0,2014-06-09 14:18:16,12734.0,english,,pending
13845.0,2014-06-09 18:05:51,8107.0,english,2014-06-09 18:07:14,active
13846.0,2014-06-09 15:53:08,58.0,english,,pending
13847.0,2014-06-09 18:10:37,12244.0,english,2014-06-09 18:11:59,active
13848.0,2014-06-10 19:17:22,9347.0,russian,,pending
13849.0,2014-06-10 14:50:46,9707.0,english,2014-06-10 14:52:08,active
13850.0,2014-06-10 22:11:04,2080.0,english,,pending
13851.0,2014-06-10 01:16:46,1487.0,french,2014-06-10 01:18:20,active
13852.0,2014-06-10 12:53:53,12.0,portugese,,pending
13853.0,2014-06-10 14:16:39,8.0,english,2014-06-10 14:18:26,active
13854.0,2014-06-10 14:00:52,3842.0,german,,pending
13855.0,2014-06-10 12:28:15,4964.0,english,,pending
13856.0,2014-06-10 11:24:40,31.0,english,,pending
13857.0,2014-06-10 14:26:29,8597.0,english,,pending
13858.0,2014-06-10 18:38:11,591.0,english,2014-06-10 18:39:24,active
13859.0,2014-06-10 16:41:26,12764.0,indian,2014-06-10 16:42:57,active
13860.0,2014-06-10 19:10:36,5097.0,korean,2014-06-10 19:12:04,active
13861.0,2014-06-10 00:55:50,12.0,english,,pending
13862.0,2014-06-10 00:18:13,1226.0,spanish,,pending
13863.0,2014-06-10 11:04:40,6047.0,german,,pending
13864.0,2014-06-10 11:06:24,1.0,english,,pending
13865.0,2014-06-10 10:23:05,6677.0,french,,pending
13866.0,2014-06-10 02:46:02,6138.0,german,,pending
13867.0,2014-06-10 23:08:56,9737.0,english,,pending
13868.0,2014-06-10 16:41:37,7477.0,english,,pending
13869.0,2014-06-10 17:27:42,10085.0,english,,pending
13870.0,2014-06-10 12:24:15,8866.0,chinese,,pending
13871.0,2014-06-10 16:21:41,12968.0,italian,2014-06-10 16:23:15,active
13872.0,2014-06-10 12:34:18,21.0,italian,,pending
13873.0,2014-06-10 17:44:14,9334.0,english,,pending
13874.0,2014-06-10 16:44:55,459.0,english,2014-06-10 16:46:20,active
13875.0,2014-06-10 08:52:27,810.0,japanese,,pending
13876.0,2014-06-10 09:49:57,7.0,english,,pending
13877.0,2014-06-10 00:06:03,9.0,spanish,,pending
13878.0,2014-06-10 12:46:34,10292.0,english,,pending
13879.0,2014-06-10 16:51:04,9219.0,english,,pending
13880.0,2014-06-10 09:52:22,12323.0,english,,pending
13881.0,2014-06-10 14:28:07,9800.0,english,,pending
13882.0,2014-06-10 14:22:41,6.0,indian,2014-06-10 14:24:22,active
13883.0,2014-06-10 09:45:54,6830.0,spanish,,pending
13884.0,2014-06-10 14:06:13,2829.0,english,2014-06-10 14:07:34,active
13885.0,2014-06-10 09:55:22,7843.0,english,,pending
13886.0,2014-06-10 07:04:42,63.0,english,,pending
13887.0,2014-06-10 12:36:47,9938.0,english,2014-06-10 12:38:25,active
13888.0,2014-06-10 09:40:53,651.0,english,2014-06-10 09:42:31,active
13889.0,2014-06-10 23:47:27,10390.0,spanish,,pending
13890.0,2014-06-10 17:59:07,20.0,english,,pending
13891.0,2014-06-10 10:08:50,8194.0,french,,pending
13892.0,2014-06-10 19:03:33,4445.0,spanish,2014-06-10 19:05:05,active
13893.0,2014-06-10 11:56:53,9820.0,english,,pending
13894.0,2014-06-10 20:41:47,26.0,english,2014-06-10 20:43:15,active
13895.0,2014-06-10 09:46:29,450.0,portugese,2014-06-10 09:47:58,active
13896.0,2014-06-10 06:12:15,5010.0,english,2014-06-10 06:13:49,active
13897.0,2014-06-10 04:46:33,6.0,spanish,2014-06-10 04:48:01,active
13898.0,2014-06-10 17:29:28,150.0,english,2014-06-10 17:31:02,active
13899.0,2014-06-10 08:34:56,7785.0,english,2014-06-10 08:36:28,active
13900.0,2014-06-10 13:04:48,3934.0,spanish,2014-06-10 13:06:22,active
13901.0,2014-06-10 11:27:33,11076.0,portugese,,pending
13902.0,2014-06-10 12:05:58,15.0,english,2014-06-10 12:07:23,active
13903.0,2014-06-10 11:51:56,12245.0,english,,pending
13904.0,2014-06-10 17:55:53,186.0,english,,pending
13905.0,2014-06-10 11:25:46,9007.0,spanish,,pending
13906.0,2014-06-10 12:27:12,10521.0,english,,pending
13907.0,2014-06-10 10:46:14,7496.0,spanish,2014-06-10 10:47:42,active
13908.0,2014-06-10 12:10:45,8220.0,english,2014-06-10 12:12:21,active
13909.0,2014-06-10 20:17:07,37.0,english,,pending
13910.0,2014-06-10 03:52:03,2793.0,english,2014-06-10 03:53:23,active
13911.0,2014-06-10 07:53:25,43.0,english,,pending
13912.0,2014-06-10 16:08:07,9.0,german,,pending
13913.0,2014-06-10 15:36:27,1411.0,english,,pending
13914.0,2014-06-10 11:51:00,4.0,english,,pending
13915.0,2014-06-10 19:46:34,5.0,english,,pending
13916.0,2014-06-10 11:33:09,6840.0,english,,pending
13917.0,2014-06-10 18:17:57,10414.0,german,,pending
13918.0,2014-06-10 08:08:49,6382.0,indian,2014-06-10 08:09:58,active
13919.0,2014-06-10 09:33:34,252.0,chinese,2014-06-10 09:35:10,active
13920.0,2014-06-10 07:50:19,6783.0,english,2014-06-10 07:51:51,active
13921.0,2014-06-10 22:41:39,10870.0,english,,pending
13922.0,2014-06-10 03:00:14,11062.0,english,2014-06-10 03:01:35,active
13923.0,2014-06-11 10:50:32,5326.0,english,2014-06-11 10:52:04,active
13924.0,2014-06-11 14:09:35,7614.0,english,2014-06-11 14:10:53,active
13925.0,2014-06-11 15:19:50,2791.0,english,2014-06-11 15:21:24,active
13926.0,2014-06-11 11:17:56,70.0,english,,pending
13927.0,2014-06-11 13:46:50,7633.0,chinese,,pending
13928.0,2014-06-11 07:19:12,6299.0,korean,2014-06-11 07:20:36,active
13929.0,2014-06-11 11:26:08,111.0,japanese,,pending
13930.0,2014-06-11 12:34:21,945.0,english,2014-06-11 12:35:29,active
13931.0,2014-06-11 18:20:00,10440.0,arabic,,pending
13932.0,2014-06-11 12:28:28,273.0,english,2014-06-11 12:29:53,active
13933.0,2014-06-11 07:19:35,8074.0,english,2014-06-11 07:21:14,active
13934.0,2014-06-11 23:49:51,18.0,english,,pending
13935.0,2014-06-11 09:37:47,194.0,portugese,,pending
13936.0,2014-06-11 01:23:57,12748.0,arabic,,pending
13937.0,2014-06-11 13:36:24,924.0,chinese,,pending
13938.0,2014-06-11 09:23:01,11386.0,english,2014-06-11 09:24:22,active
13939.0,2014-06-11 17:28:21,4.0,spanish,,pending
13940.0,2014-06-11 15:09:19,4357.0,english,2014-06-11 15:10:57,active
13941.0,2014-06-11 16:42:28,5.0,english,2014-06-11 16:44:12,active
13942.0,2014-06-11 22:39:34,7431.0,japanese,2014-06-11 22:40:58,active
13943.0,2014-06-11 12:15:58,7845.0,german,,pending
